%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
1985 6 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 77.00 4.60 97.25 0.00 38.00 -999.00 308.00 -999.00 -999.00 -999.00 -999.00 38.00 0.00 100.00
1985 6 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 69.00 5.80 97.16 0.00 18.00 -999.00 312.00 -999.00 -999.00 -999.00 -999.00 18.00 0.00 90.00
1985 6 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 78.00 4.20 97.01 0.00 3.00 -999.00 305.00 -999.00 -999.00 -999.00 -999.00 3.00 0.00 90.00
1985 6 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 80.00 4.70 96.78 0.00 0.00 -999.00 309.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 6 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 81.00 4.50 96.63 0.00 0.00 -999.00 308.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 6 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 83.00 4.40 96.62 0.00 0.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 6 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 82.00 4.50 96.63 0.00 0.00 -999.00 308.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 6 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 81.00 4.40 96.65 0.00 0.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 6 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.20000 81.00 4.30 96.62 0.00 0.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 6 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 83.00 3.90 96.60 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 60.00
1985 7 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 83.00 4.30 96.54 0.00 0.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 7 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 81.00 4.60 96.57 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 60.00
1985 7 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 81.00 4.70 96.49 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 7 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 80.00 5.20 96.55 0.00 0.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 7 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 77.00 5.90 96.51 0.00 0.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 7 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 50.00 7.10 96.48 0.00 0.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 7 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 80.00 5.10 96.52 0.00 0.00 -999.00 278.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 7 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 79.00 5.50 96.50 0.00 0.00 -999.00 285.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 7 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.20000 82.00 5.40 96.39 0.00 0.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 7 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 80.00 5.90 96.42 0.00 0.00 -999.00 300.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 7 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.30000 80.00 5.90 96.38 0.00 29.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 29.00 0.00 100.00
1985 7 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 81.00 6.00 96.37 0.00 82.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 82.00 0.00 90.00
1985 7 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 77.00 7.00 96.22 0.00 58.00 -999.00 312.00 -999.00 -999.00 -999.00 -999.00 58.00 0.00 90.00
1985 7 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 76.00 7.30 96.07 0.00 59.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 59.00 0.00 80.00
1985 7 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 74.00 8.20 96.07 0.00 194.00 -999.00 327.00 -999.00 -999.00 -999.00 -999.00 125.00 272.00 90.00
1985 7 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 72.00 8.80 96.01 0.00 83.00 -999.00 321.00 -999.00 -999.00 -999.00 -999.00 74.00 48.00 100.00
1985 7 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 75.00 7.90 96.03 0.00 19.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 19.00 0.00 90.00
1985 7 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 78.00 7.20 96.11 0.00 0.00 -999.00 322.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 7 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 72.00 8.90 96.05 0.00 0.00 -999.00 321.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 7 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 76.00 8.10 96.10 0.00 0.00 -999.00 327.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 7 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 74.00 8.40 96.18 0.00 0.00 -999.00 328.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 40.00
1985 7 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 77.00 7.10 96.24 0.00 0.00 -999.00 321.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 270.00
1985 7 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 89.00 4.90 96.25 0.00 0.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 290.00
1985 7 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 89.00 4.90 96.24 0.00 0.00 -999.00 296.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 8 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 92.00 3.20 96.24 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 300.00
1985 8 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 95.00 2.30 96.28 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 350.00
1985 8 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 89.00 4.50 96.33 0.00 0.00 -999.00 279.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 8 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 89.00 3.60 96.49 0.00 0.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 8 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 89.00 3.10 96.51 0.00 0.00 -999.00 273.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 8 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 87.00 3.00 96.57 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 40.00
1985 8 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 92.00 1.90 96.70 0.00 0.00 -999.00 269.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 8 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 93.00 1.30 96.74 0.00 0.00 -999.00 278.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 8 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 96.00 2.20 96.79 0.00 0.00 -999.00 298.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 180.00
1985 8 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 95.00 2.40 96.88 0.00 0.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 8 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 96.00 2.10 97.01 0.00 19.00 -999.00 297.00 -999.00 -999.00 -999.00 -999.00 19.00 0.00 250.00
1985 8 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 97.00 2.70 97.00 0.00 50.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 50.00 0.00 0.00
1985 8 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 95.00 3.80 97.05 0.00 61.00 -999.00 298.00 -999.00 -999.00 -999.00 -999.00 61.00 0.00 270.00
1985 8 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 91.00 4.50 97.13 0.00 109.00 -999.00 301.00 -999.00 -999.00 -999.00 -999.00 109.00 0.00 270.00
1985 8 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 90.00 4.80 97.16 0.00 114.00 -999.00 296.00 -999.00 -999.00 -999.00 -999.00 110.00 12.00 0.00
1985 8 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 86.00 5.90 97.24 0.00 120.00 -999.00 296.00 -999.00 -999.00 -999.00 -999.00 84.00 196.00 250.00
1985 8 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 86.00 5.50 97.31 0.00 56.00 -999.00 305.00 -999.00 -999.00 -999.00 -999.00 33.00 296.00 0.00
1985 8 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 91.00 4.20 97.41 0.00 1.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 1.00 0.00 110.00
1985 8 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 94.00 3.10 97.51 0.00 0.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 8 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 94.00 2.50 97.62 0.00 0.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 210.00
1985 8 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 96.00 1.50 97.67 0.00 0.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 8 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 96.00 1.20 97.74 0.00 0.00 -999.00 268.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 8 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 97.00 -0.10 97.80 0.00 0.00 -999.00 256.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 8 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 100.00 0.40 97.87 0.00 0.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 9 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 98.00 -1.40 97.96 0.00 0.00 -999.00 256.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 9 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 98.00 -1.90 98.02 0.00 0.00 -999.00 250.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 9 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 99.00 -2.10 98.08 0.00 0.00 -999.00 249.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 9 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 100.00 -1.90 98.16 0.00 0.00 -999.00 252.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 320.00
1985 9 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 100.00 -2.50 98.20 0.00 0.00 -999.00 237.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 9 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 98.00 -2.60 98.25 0.00 0.00 -999.00 247.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 9 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 100.00 -2.40 98.34 0.00 0.00 -999.00 246.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 9 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 100.00 -1.70 98.34 0.00 0.00 -999.00 249.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 9 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 98.00 -2.20 98.37 0.00 0.00 -999.00 253.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 60.00
1985 9 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 99.00 -1.80 98.44 0.00 0.00 -999.00 264.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 9 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 98.00 -0.50 98.52 0.00 137.00 -999.00 276.00 -999.00 -999.00 -999.00 -999.00 57.00 504.00 0.00
1985 9 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 99.00 0.40 98.50 0.00 210.00 -999.00 281.00 -999.00 -999.00 -999.00 -999.00 51.00 662.00 0.00
1985 9 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 94.00 1.70 98.42 0.00 292.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 64.00 797.00 0.00
1985 9 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 92.00 1.60 98.43 0.00 299.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 60.00 824.00 0.00
1985 9 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 91.00 1.50 98.44 0.00 264.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 74.00 741.00 170.00
1985 9 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 92.00 1.50 98.45 0.00 155.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 69.00 465.00 50.00
1985 9 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 92.00 1.50 98.47 0.00 74.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 39.00 440.00 80.00
1985 9 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 93.00 1.10 98.45 0.00 1.00 -999.00 291.00 -999.00 -999.00 -999.00 -999.00 1.00 0.00 100.00
1985 9 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 95.00 0.90 98.46 0.00 0.00 -999.00 291.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 9 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 95.00 1.00 98.42 0.00 0.00 -999.00 291.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 60.00
1985 9 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 92.00 1.10 98.38 0.00 0.00 -999.00 291.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 9 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 90.00 1.40 98.40 0.00 0.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 9 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 90.00 1.60 98.38 0.00 0.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 60.00
1985 9 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 90.00 1.60 98.38 0.00 0.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 10 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 91.00 1.70 98.37 0.00 0.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 10 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 90.00 1.60 98.34 0.00 0.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 10 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 90.00 1.60 98.36 0.00 0.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 10 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 89.00 1.60 98.38 0.00 0.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 10 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 87.00 1.40 98.29 0.00 0.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 10 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 89.00 1.50 98.29 0.00 0.00 -999.00 293.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 10 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 86.00 1.50 98.31 0.00 0.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 10 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 86.00 1.80 98.29 0.00 0.00 -999.00 280.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 10 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 88.00 1.50 98.30 0.00 0.00 -999.00 274.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 10 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 86.00 1.50 98.32 0.00 0.00 -999.00 262.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 10 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 88.00 1.80 98.35 0.00 143.00 -999.00 266.00 -999.00 -999.00 -999.00 -999.00 67.00 475.00 110.00
1985 10 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 87.00 2.10 98.40 0.00 206.00 -999.00 288.00 -999.00 -999.00 -999.00 -999.00 107.00 407.00 0.00
1985 10 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 80.00 4.40 98.37 0.00 163.00 -999.00 284.00 -999.00 -999.00 -999.00 -999.00 123.00 141.00 110.00
1985 10 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 79.00 4.70 98.30 0.00 203.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 110.00 317.00 110.00
1985 10 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 76.00 5.20 98.24 0.00 165.00 -999.00 283.00 -999.00 -999.00 -999.00 -999.00 110.00 213.00 120.00
1985 10 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 75.00 5.00 98.27 0.00 192.00 -999.00 277.00 -999.00 -999.00 -999.00 -999.00 75.00 623.00 130.00
1985 10 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 79.00 3.80 98.27 0.00 80.00 -999.00 272.00 -999.00 -999.00 -999.00 -999.00 29.00 610.00 120.00
1985 10 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 82.00 3.10 98.35 0.00 1.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 1.00 0.00 60.00
1985 10 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 88.00 1.50 98.46 0.00 0.00 -999.00 265.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 10 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 88.00 0.00 98.52 0.00 0.00 -999.00 258.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 300.00
1985 10 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 91.00 -0.30 98.64 0.00 0.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 10 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 92.00 -0.70 98.66 0.00 0.00 -999.00 261.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 270.00
1985 10 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 89.00 0.60 98.82 0.00 0.00 -999.00 280.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 300.00
1985 10 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 89.00 0.60 98.91 0.00 0.00 -999.00 288.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 11 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 87.00 0.90 98.96 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 11 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 89.00 0.40 99.00 0.00 0.00 -999.00 287.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 11 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 85.00 0.90 99.10 0.00 0.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 200.00
1985 11 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 85.00 0.60 99.09 0.00 0.00 -999.00 288.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 11 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 86.00 1.00 99.09 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 11 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 88.00 0.70 99.13 0.00 0.00 -999.00 289.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 11 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.00000 86.00 1.00 99.09 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 11 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 89.00 0.90 99.15 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 11 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 88.00 0.90 99.12 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 11 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 87.00 0.90 99.03 0.00 0.00 -999.00 290.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 11 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 87.00 1.30 99.01 0.00 71.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 61.00 56.00 110.00
1985 11 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 85.00 1.50 98.87 0.00 100.00 -999.00 292.00 -999.00 -999.00 -999.00 -999.00 96.00 16.00 110.00
1985 11 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 83.00 1.80 98.80 0.00 126.00 -999.00 294.00 -999.00 -999.00 -999.00 -999.00 120.00 21.00 110.00
1985 11 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 82.00 2.10 98.67 0.00 100.00 -999.00 295.00 -999.00 -999.00 -999.00 -999.00 100.00 0.00 100.00
1985 11 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 82.00 2.50 98.48 0.00 85.00 -999.00 297.00 -999.00 -999.00 -999.00 -999.00 85.00 0.00 110.00
1985 11 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 82.00 2.90 98.41 0.00 58.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 58.00 0.00 110.00
1985 11 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 81.00 2.40 98.25 0.00 27.00 -999.00 288.00 -999.00 -999.00 -999.00 -999.00 27.00 0.00 100.00
1985 11 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 83.00 2.20 98.14 0.00 0.00 -999.00 296.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 11 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 84.00 2.30 98.01 0.00 0.00 -999.00 296.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 11 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 82.00 2.80 97.91 0.00 0.00 -999.00 299.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 11 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 82.00 2.90 97.75 0.00 0.00 -999.00 277.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 11 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 81.00 3.00 97.59 0.00 0.00 -999.00 273.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
1985 11 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 81.00 3.00 97.49 0.00 0.00 -999.00 271.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 11 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 84.00 2.50 97.39 0.00 0.00 -999.00 269.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 12 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 79.00 3.00 97.25 0.00 0.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 60.00
1985 12 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 77.00 3.50 97.07 0.00 0.00 -999.00 282.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 12 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 73.00 3.50 96.87 0.00 0.00 -999.00 269.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 12 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 64.00 5.10 96.67 0.00 0.00 -999.00 275.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
1985 12 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 76.00 3.00 96.62 0.00 0.00 -999.00 267.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 12 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 68.00 3.90 96.51 0.00 0.00 -999.00 280.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 12 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 72.00 3.40 96.63 0.00 0.00 -999.00 286.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 12 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 74.00 3.40 96.63 0.00 0.00 -999.00 300.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 90.00
